,COUNTY,DATE,WATER,TOWN,SPECIES,QTY,SIZE (inch),X_coord,Y_coord
489,Hancock,2024-04-23,BUBBLE P,Bar Harbor,BROOK TROUT,175,10,-68.2390930971,44.3450060224
490,Hancock,2024-04-23,JONES P,Gouldsboro,BROWN TROUT,300,9,-68.0805083572,44.4557427958
491,Hancock,2024-04-23,SEAL COVE P,Tremont,BROWN TROUT,200,9,-68.3970278216,44.3022218458
492,Hancock,2024-04-24,WEST L,T3 ND,L.L. SALMON,450,7,-68.1952819302,45.114448988
493,Hancock,2024-04-24,WEST L,T3 ND,BROOK TROUT,700,10,-68.1952819302,45.114448988
494,Hancock,2024-04-26,DONNELL P,T9 SD,LAKE TROUT,250,7,-68.1509173668,44.5972787962
495,Hancock,2024-04-26,GREEN L,Ellsworth,LAKE TROUT,1350,7,-68.4952671287,44.6478731631
496,Hancock,2024-05-01,FLANDERS P,Sullivan,BROWN TROUT,300,9,-68.1345859728,44.5460661471
497,Hancock,2024-05-01,LILY P,Deer Isle,BROWN TROUT,50,9,-68.6676198899,44.2300005236
498,Hancock,2024-05-01,TODDY P,Surry,BROWN TROUT,1000,9,-68.6209273239,44.5287877934
499,Hancock,2024-05-02,FOX P,T10 SD,BROOK TROUT,200,10,-68.1122202386,44.6259097093
500,Hancock,2024-05-02,LITTLE P,Franklin,BROOK TROUT,225,10,-68.1700588993,44.576291781
501,Hancock,2024-05-02,ORLAND R,Orland,BROOK TROUT,400,10,-69.1728547829,45.0338757113
502,Hancock,2024-05-02,SIMMONS P,Hancock,BROOK TROUT,125,10,-68.3878446952,44.5580546599
503,Hancock,2024-05-02,TUNK L,T10 SD,BROOK TROUT,1000,10,-68.0712003657,44.5857664975
504,Hancock,2024-05-03,NICATOUS L,T40 MD,SPLAKE,1200,10,-68.143926885,45.0862405176
505,Hancock,2024-05-07,PICKEREL P,T32 MD,BROOK TROUT,500,10,-68.454651909,44.9732921362
506,Hancock,2024-05-08,BEECH HILL P,Otis,L.L. SALMON,350,7,-68.4601431052,44.6899817531
507,Hancock,2024-05-08,DONNELL P,T9 SD,L.L. SALMON,450,7,-68.1509173668,44.5972787962
508,Hancock,2024-05-08,MOLASSES P,Eastbrook,L.L. SALMON,50,7,-68.2161048522,44.6780455361
509,Hancock,2024-05-08,TUNK L,T10 SD,L.L. SALMON,400,7,-68.0712003657,44.5857664975
510,Hancock,2024-05-09,BRANCH L,Ellsworth,L.L. SALMON,500,7,-68.5594480491,44.5948872736
511,Hancock,2024-05-09,CRAIG P,Orland,L.L. SALMON,50,7,-68.6673928221,44.5831896459
512,Hancock,2024-05-09,GREEN L,Ellsworth,L.L. SALMON,400,7,-68.4952671287,44.6478731631
513,Hancock,2024-05-09,KING P,Great Pond,BROWN TROUT,200,9,-68.2597102023,44.9402793023
514,Hancock,2024-05-09,LEAD MTN P (LO & MD),T28 MD,BROWN TROUT,300,9,-68.1769901827,44.8544392017
515,Hancock,2024-05-09,LEAD MTN P (UPPER),T28 MD,BROWN TROUT,550,9,-68.1402812583,44.8522287561
516,Hancock,2024-05-09,PATTEN P (LOWER),Surry,L.L. SALMON,200,7,44.6939,-69.3815
517,Hancock,2024-05-09,PHILLIPS (LUCERNE) L,Dedham,L.L. SALMON,300,7,-68.6033514534,44.6932104729
518,Hancock,2024-05-09,TODDY P,Orland,L.L. SALMON,400,7,-68.597835494,44.5881424764
519,Hancock,2024-05-14,DUCK L,Oqiton Twp,L.L. SALMON,400,7,-68.0983272799,45.1522297723
520,Hancock,2024-05-14,SIDE PISTOL L,T3 ND,BROOK TROUT,400,9,-68.1680148541,45.1855381813
521,Hancock,2024-05-17,SPRING L,T3 ND,L.L. SALMON,200,7,-68.2109615103,45.2123180768
522,Hancock,2024-05-17,TITCOMB P,T32 MD,BROOK TROUT,350,10,-68.4390135232,44.9322593468
523,Hancock,2024-05-22,BURNT LAND L,T35 MD,SPLAKE,450,10,-68.0362146464,45.0202035178
524,Hancock,2024-05-24,EAGLE L,Bar Harbor,L.L. SALMON,50,7,-68.2505568034,44.3627907443
525,Hancock,2024-05-24,ECHO L,Mount Desert,L.L. SALMON,50,7,-68.3375013538,44.3289005534
526,Hancock,2024-05-24,JORDAN P,Mount Desert,L.L. SALMON,50,7,-68.2552200317,44.332699302
527,Hancock,2024-05-24,LONG (GREAT) P,Southwest Harbor,L.L. SALMON,225,7,-68.3007808985,44.2427099003
528,Hancock,2024-09-24,CRYSTAL P,T40 MD,BROOK TROUT,700,8,-68.1918426798,45.0309261282
529,Hancock,2024-09-24,LOON P,T40 MD,BROOK TROUT,300,8,-68.1990195239,45.0376521233
530,Hancock,2024-09-24,LOVEJOY P,T34 MD,BROOK TROUT,800,7,-68.126525426,44.9566224991
531,Hancock,2024-09-24,LOVEJOY P,T34 MD,BROOK TROUT,75,13,-68.126525426,44.9566224991
532,Hancock,2024-09-24,OXHEAD P (UPPER),T40 MD,BROOK TROUT,450,8,-68.254365154,45.0822530475
533,Hancock,2024-09-24,SPRING L,T3 ND,BROOK TROUT,1000,8,-68.2109615103,45.2123180768
534,Hancock,2024-09-24,TROUT P,T40 MD,BROOK TROUT,300,8,-68.2271477508,45.0592176549
535,Hancock,2024-09-26,DUCK L,Oqiton Twp,BROOK TROUT,2000,8,-68.0983272799,45.1522297723
536,Hancock,2024-09-26,SELMORE (KILLMAN) P,Oqiton Twp,BROOK TROUT,300,8,-68.0462526952,45.1964969406
537,Hancock,2024-10-02,FLANDERS P,Sullivan,RAINBOW TROUT,800,14,-68.1345859728,44.5460661471
538,Hancock,2024-10-03,ANDERSON P,T10 SD,BROOK TROUT,250,8,-68.0593219249,44.6475632852
539,Hancock,2024-10-03,DUCKTAIL P,Amherst,BROOK TROUT,260,8,-68.3945769096,44.8592850709
540,Hancock,2024-10-03,LILY P,Deer Isle,BROOK TROUT,1100,7,-68.6676198899,44.2300005236
541,Hancock,2024-10-03,LONG P,Sullivan,BROOK TROUT,950,8,-68.1700728138,44.533878682
542,Hancock,2024-10-03,LONG P (LITTLE),T10 SD,BROOK TROUT,250,8,-68.0775500806,44.6379655944
543,Hancock,2024-10-03,PARTRIDGE P,Amherst,BROOK TROUT,550,8,-68.4038348929,44.8605119139
544,Hancock,2024-10-03,RAINBOW P,T10 SD,BROOK TROUT,600,8,-68.0989829203,44.6036655492
545,Hancock,2024-10-03,SALMON P,T10 SD,BROOK TROUT,300,8,-68.084909334,44.6328979516
546,Hancock,2024-10-03,TILDEN P,T10 SD,BROOK TROUT,1250,8,-68.0719094137,44.6350938388
547,Hancock,2024-10-03,TROUT P,Amherst,BROOK TROUT,250,8,-68.4212468151,44.8809683526
548,Hancock,2024-10-08,PICKEREL P,T32 MD,BROOK TROUT,600,13,-68.454651909,44.9732921362
549,Hancock,2024-10-09,JONES P,Gouldsboro,RAINBOW TROUT,700,14,-68.0805083572,44.4557427958
550,Hancock,2024-10-10,WALKER P,Brooksville,BROWN TROUT,700,12,-68.6941070312,44.330957267
551,Hancock,2024-10-10,WALKER P,Brooksville,BROOK TROUT,500,13,-68.6941070312,44.330957267
552,Hancock,2024-10-11,FOX P,T10 SD,BROOK TROUT,1200,7,-68.1122202386,44.6259097093
553,Hancock,2024-10-11,FOX P,T10 SD,BROWN TROUT,125,12,-68.1122202386,44.6259097093
554,Hancock,2024-10-11,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,150,13,-68.235669785,45.0855212408
555,Hancock,2024-10-11,SPRING RIVER L,T10 SD,BROWN TROUT,700,12,-68.0507167879,44.6210685281
556,Hancock,2024-10-11,SPRING RIVER L,T10 SD,BROOK TROUT,700,13,-68.0507167879,44.6210685281
557,Hancock,2024-10-11,WEST L,T3 ND,BROOK TROUT,300,13,-68.1952819302,45.114448988
558,Hancock,2024-10-15,BUBBLE P,Bar Harbor,BROOK TROUT,600,7,-68.2390930971,44.3450060224
559,Hancock,2024-10-15,BUBBLE P,Bar Harbor,BROOK TROUT,50,13,-68.2390930971,44.3450060224
560,Hancock,2024-10-15,HADLOCK P (LOWER),Mount Desert,BROOK TROUT,600,7,-68.2894115519,44.3104061435
561,Hancock,2024-10-15,HADLOCK P (LOWER),Mount Desert,BROOK TROUT,75,13,-68.2894115519,44.3104061435
562,Hancock,2024-10-15,HADLOCK P (UPPER),Mount Desert,BROOK TROUT,600,7,-68.2873498442,44.3215711603
563,Hancock,2024-10-15,HADLOCK P (UPPER),Mount Desert,BROOK TROUT,75,13,-68.2873498442,44.3215711603
564,Hancock,2024-10-15,JACOB BUCK P,Bucksport,L.L. SALMON,25,13,-68.7446403721,44.6459991082
565,Hancock,2024-10-15,NICATOUS L,T40 MD,SPLAKE,800,13,-68.143926885,45.0862405176
566,Hancock,2024-10-16,BRANCH P (UPPER MIDDLE),Aurora,L.L. SALMON,50,13,-68.2250139402,44.8976312865
567,Hancock,2024-10-16,PHILLIPS (LUCERNE) L,Dedham,BROOK TROUT,700,13,-68.6033514534,44.6932104729
568,Hancock,2024-10-17,CRAIG P,Orland,BROOK TROUT,1100,7,-68.6673928221,44.5831896459
569,Hancock,2024-10-17,CRAIG P,Orland,BROOK TROUT,100,13,-68.6673928221,44.5831896459
570,Hancock,2024-10-21,HANCOCK P,Bucksport,BROWN TROUT,100,12,-68.7040514845,44.6253903725
571,Hancock,2024-10-21,JACOB BUCK P,Bucksport,BROOK TROUT,100,13,-68.7446403721,44.6459991082
572,Hancock,2024-10-21,ORLAND R,Orland,BROOK TROUT,150,13,-69.1728547829,45.0338757113
573,Hancock,2024-10-21,PATTEN P (LOWER),Surry,BROWN TROUT,150,12,44.6939,-69.3815
574,Hancock,2024-10-22,BIRCH HARBOR P,Winter Harbor,BROOK TROUT,175,7,-68.0627822828,44.3916812513
575,Hancock,2024-10-22,BIRCH HARBOR P,Winter Harbor,BROOK TROUT,75,13,-68.0627822828,44.3916812513
576,Hancock,2024-10-22,QUARRY P,Sullivan,BROOK TROUT,150,7,-68.2323083344,44.5450434807
577,Hancock,2024-10-23,WILLIAMS P,T28 MD,BROOK TROUT,250,13,-68.1501583358,44.9138595062
578,Hancock,2024-10-24,EAGLE L,Bar Harbor,BROOK TROUT,3375,7,-68.2505568034,44.3627907443
579,Hancock,2024-10-24,ECHO L,Mount Desert,BROOK TROUT,800,7,-68.3375013538,44.3289005534
580,Hancock,2024-10-24,ECHO L,Mount Desert,BROOK TROUT,300,13,-68.3375013538,44.3289005534
581,Hancock,2024-10-30,LONG (GREAT) P,Mount Desert,BROOK TROUT,500,13,-68.2569867003,44.299394622
582,Hancock,2024-10-30,LONG P,Great Pond,BROOK TROUT,550,13,-68.2681398647,44.9182374381
583,Hancock,2024-10-30,LONG P,T10 SD,BROWN TROUT,300,12,-68.0176961418,44.6000943314
584,Hancock,2024-10-30,LONG P,T10 SD,BROOK TROUT,350,13,-68.0176961418,44.6000943314
585,Hancock,2024-10-30,MOLASSES P,Eastbrook,BROWN TROUT,300,12,-68.2161048522,44.6780455361
586,Hancock,2024-10-30,ROUND P,Mount Desert,BROOK TROUT,100,13,-68.3778552441,44.3536276102
587,Hancock,2024-10-31,BREAKNECK P (LOWER),Bar Harbor,BROOK TROUT,125,8,-68.2564710447,44.3898227277
588,Hancock,2024-10-31,BREAKNECK P (UPPER),Bar Harbor,BROOK TROUT,125,8,-68.2556365578,44.3861610122
589,Hancock,2024-10-31,HALFMOON P,Bar Harbor,BROOK TROUT,125,8,-68.2515545592,44.3906741611
590,Hancock,2024-10-31,LAKE WOOD,Bar Harbor,BROOK TROUT,600,7,-68.2685029534,44.4078446458
591,Hancock,2024-10-31,NICATOUS L,T40 MD,L.L. SALMON,55,18,-68.143926885,45.0862405176
592,Hancock,2024-10-31,WEST L,T3 ND,L.L. SALMON,55,18,-68.1952819302,45.114448988
593,Hancock,2024-10-31,WITCH HOLE P,Bar Harbor,BROOK TROUT,1125,7,-68.2431147546,44.3999549965
594,Hancock,2024-10-31,WITCH HOLE P,Bar Harbor,BROOK TROUT,75,13,-68.2431147546,44.3999549965
595,Hancock,2024-11-04,HOPKINS P,Mariaville,BROOK TROUT,600,13,-68.4519930045,44.7900042603
596,Hancock,2024-11-04,SPRINGY P (LOWER),Otis,BROOK TROUT,300,14,-68.4896081442,44.7561918435
597,Hancock,2024-11-05,SIMMONS P,Hancock,BROOK TROUT,200,8,-68.3878446952,44.5580546599
598,Hancock,2024-11-05,SIMMONS P,Hancock,BROOK TROUT,50,13,-68.3878446952,44.5580546599
599,Hancock,2024-11-05,YOUNGS P,Otis,BROOK TROUT,250,8,-68.4474744331,44.7166344398
600,Hancock,2024-11-05,YOUNGS P,Otis,BROOK TROUT,100,13,-68.4474744331,44.7166344398
601,Hancock,2024-11-07,GREAT P,Great Pond,BROWN TROUT,375,12,-68.3008484886,44.9621515777
602,Hancock,2024-11-13,PICKEREL P,T32 MD,BROOK TROUT,60,14,-68.454651909,44.9732921362
603,Hancock,2024-11-13,PICKEREL P,T32 MD,BROOK TROUT,50,18,-68.454651909,44.9732921362
604,Hancock,2024-11-13,SPRING RIVER L,T10 SD,L.L. SALMON,75,16,-68.0507167879,44.6210685281
605,Hancock,2024-11-14,NICATOUS L,T40 MD,L.L. SALMON,525,13,-68.143926885,45.0862405176
606,Hancock,2024-11-14,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,50,18,-68.235669785,45.0855212408
607,Hancock,2024-11-20,BEECH HILL P,Otis,L.L. SALMON,71,19,-68.4601431052,44.6899817531
608,Hancock,2024-11-20,GREEN L,Ellsworth,L.L. SALMON,92,19,-68.4952671287,44.6478731631
609,Hancock,2024-11-20,JACOB BUCK P,Bucksport,L.L. SALMON,28,15,-68.7446403721,44.6459991082
610,Hancock,2024-11-20,PHILLIPS (LUCERNE) L,Dedham,L.L. SALMON,86,15,-68.6033514534,44.6932104729
611,Hancock,2024-11-21,EAGLE L,Bar Harbor,L.L. SALMON,33,19,-68.2505568034,44.3627907443
612,Hancock,2024-11-21,JACOB BUCK P,Bucksport,BROOK TROUT,25,18,-68.7446403721,44.6459991082
613,Hancock,2024-11-21,MOLASSES P,Eastbrook,L.L. SALMON,47,19,-68.2161048522,44.6780455361
614,Hancock,2024-12-03,PICKEREL P,T32 MD,BROOK TROUT,90,14,-68.454651909,44.9732921362
615,Kennebec,2024-02-21,COCHNEWAGON P,Monmouth,BROOK TROUT,300,13,-70.0443626454,44.2314064352
616,Kennebec,2024-04-12,BELGRADE STREAM,Belgrade,BROOK TROUT,275,10,44.6939,-69.3815
617,Kennebec,2024-04-12,ECHO L (CROTCHED P),Fayette,BROOK TROUT,550,10,44.6939,-69.3815
618,Kennebec,2024-04-12,FLYING P,Vienna,BROOK TROUT,220,10,-69.9926443564,44.5214883714
619,Kennebec,2024-04-12,LONG P,Belgrade,BROOK TROUT,165,10,-69.837602356,44.4704966397
620,Kennebec,2024-04-12,SALMON L (ELLIS P),Belgrade,BROOK TROUT,440,10,44.6939,-69.3815
621,Kennebec,2024-04-16,ECHO L (CROTCHED P),Fayette,LAKE TROUT,100,6,44.6939,-69.3815
622,Kennebec,2024-04-16,GOULD P,Sidney,BROOK TROUT,200,10,-69.8268409459,44.3986125686
623,Kennebec,2024-04-16,LITCHFIELD SPORTSMAN CLUB P,Litchfield,BROOK TROUT,100,10,-69.9437181953,44.1648390141
624,Kennebec,2024-04-16,MARANACOOK L,Winthrop,LAKE TROUT,100,6,-69.9503468634,44.341146209
625,Kennebec,2024-04-16,MINNEHONK L,Mount Vernon,BROOK TROUT,200,10,-69.9892155244,44.4956000503
626,Kennebec,2024-04-16,NARROWS P (LOWER),Winthrop,LAKE TROUT,100,6,-69.9522398587,44.2904635045
627,Kennebec,2024-04-17,MESSALONSKEE L,Oakland,BROOK TROUT,500,10,-69.7891694864,44.4791828118
628,Kennebec,2024-04-17,MESSALONSKEE STREAM,Oakland,BROOK TROUT,440,10,44.6939,-69.3815
629,Kennebec,2024-04-17,MESSALONSKEE STREAM,Waterville,BROOK TROUT,220,10,44.6939,-69.3815
630,Kennebec,2024-04-17,MESSALONSKEE STREAM,Waterville,BROOK TROUT,200,10,44.6939,-69.3815
631,Kennebec,2024-04-18,MESSALONSKEE L,Oakland,BROWN TROUT,150,14,-69.7891694864,44.4791828118
632,Kennebec,2024-04-18,SAM ASSOCIATION P (LOWER SMALL),Augusta,BROOK TROUT,200,10,44.6939,-69.3815
633,Kennebec,2024-04-18,SAM ASSOCIATION P (UPPER BIG),Augusta,BROOK TROUT,200,10,44.6939,-69.3815
634,Kennebec,2024-04-19,NARROWS P (LOWER),Winthrop,BROOK TROUT,200,10,-69.9522398587,44.2904635045
635,Kennebec,2024-04-19,NARROWS P (UPPER),Winthrop,BROOK TROUT,400,10,-69.9446934523,44.3061354435
636,Kennebec,2024-04-22,CHINA L,China,BROOK TROUT,200,10,-69.5473149655,44.4302543059
637,Kennebec,2024-04-22,CHINA L,Vassalboro,BROOK TROUT,250,10,44.6939,-69.3815
638,Kennebec,2024-04-24,TOGUS P,Augusta,BROWN TROUT,400,9,-69.6581192043,44.3244522409
639,Kennebec,2024-04-24,TOGUS P,Augusta,BROOK TROUT,400,10,-69.6581192043,44.3244522409
640,Kennebec,2024-04-24,TOGUS VA HOSPITAL,Augusta,BROOK TROUT,300,10,-69.6657368726,44.3087448011
641,Kennebec,2024-04-25,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,300,10,-69.8579593621,44.2806746329
642,Kennebec,2024-04-25,SAND P (TACOMA LKS),Monmouth,BROOK TROUT,300,10,-69.9697590009,44.1809485919
643,Kennebec,2024-04-25,SEBASTICOOK R,Clinton,BROOK TROUT,250,10,-69.2380079601,44.8580693805
644,Kennebec,2024-04-28,WILSON STREAM,Monmouth,BROOK TROUT,300,10,44.6939,-69.3815
645,Kennebec,2024-04-28,WOODBURY P,Litchfield,BROOK TROUT,200,10,-69.951820264,44.1988217135
646,Kennebec,2024-04-30,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,300,10,-69.8579593621,44.2806746329
647,Kennebec,2024-04-30,MONMOUTH SPORTSMAN CLUB P,Monmouth,BROOK TROUT,200,10,44.6939,-69.3815
648,Kennebec,2024-05-02,BELGRADE STREAM,Belgrade,BROOK TROUT,165,10,44.6939,-69.3815
649,Kennebec,2024-05-02,MESSALONSKEE STREAM,Oakland,BROOK TROUT,440,10,44.6939,-69.3815
650,Kennebec,2024-05-02,MESSALONSKEE STREAM,Waterville,BROOK TROUT,440,10,44.6939,-69.3815
651,Kennebec,2024-05-03,COBBOSSEECONTEE STREAM,Gardiner,BROOK TROUT,1000,10,-69.9296265392,44.2694103628
652,Kennebec,2024-05-06,THREEMILE P,China,BROWN TROUT,600,9,-69.6045601018,44.366698339
653,Kennebec,2024-05-07,SAND P (TACOMA LKS),Monmouth,BROWN TROUT,200,9,-69.9697590009,44.1809485919
654,Kennebec,2024-05-07,WOODBURY P,Litchfield,BROWN TROUT,250,9,-69.951820264,44.1988217135
655,Kennebec,2024-05-11,SPECTACLE P,Vassalboro,BROOK TROUT,500,10,-69.6725143191,44.3725902886
656,Kennebec,2024-05-16,LITCHFIELD SPORTSMAN CLUB P,Litchfield,BROOK TROUT,100,10,-69.9437181953,44.1648390141
657,Kennebec,2024-05-16,TYLER P,Manchester,BROOK TROUT,250,10,-69.8244401784,44.3850064985
658,Kennebec,2024-05-16,WAYNE F&G CLUB P,Winthrop,BROOK TROUT,200,10,44.6939,-69.3815
659,Kennebec,2024-05-21,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,300,10,-69.8579593621,44.2806746329
660,Kennebec,2024-05-21,MESSALONSKEE L,Oakland,BROOK TROUT,200,10,-69.7891694864,44.4791828118
661,Kennebec,2024-05-21,TOGUS P,Augusta,BROOK TROUT,200,10,-69.6581192043,44.3244522409
662,Kennebec,2024-05-30,ECHO L (CROTCHED P),Fayette,L.L. SALMON,400,8,44.6939,-69.3815
663,Kennebec,2024-05-30,MARANACOOK L,Winthrop,L.L. SALMON,350,8,-69.9503468634,44.341146209
664,Kennebec,2024-10-03,KIMBALL P,Vienna,BROOK TROUT,800,8,-69.9879081143,44.5771865569
665,Kennebec,2024-10-05,SILVER L,Sidney,RAINBOW TROUT,75,14,-69.8245517647,44.3936340887
666,Kennebec,2024-10-09,COBBOSSEECONTEE L,Monmouth,BROWN TROUT,1600,12,-69.8858400182,44.3284736244
667,Kennebec,2024-10-09,MESSALONSKEE L,Sidney,BROWN TROUT,2000,12,-69.7891694864,44.4791828118
668,Kennebec,2024-10-10,CHINA L,China,BROWN TROUT,1250,12,-69.5473149655,44.4302543059
669,Kennebec,2024-10-10,ECHO L (CROTCHED P),Fayette,BROOK TROUT,400,12,44.6939,-69.3815
670,Kennebec,2024-10-10,MINNEHONK L,Mount Vernon,BROOK TROUT,300,12,-69.9892155244,44.4956000503
671,Kennebec,2024-10-10,PARKER P,Mount Vernon,BROOK TROUT,500,12,-70.0314957417,44.494227669
672,Kennebec,2024-10-11,COCHNEWAGON P,Monmouth,BROWN TROUT,300,12,-70.0443626454,44.2314064352
673,Kennebec,2024-10-17,COCHNEWAGON P,Monmouth,BROOK TROUT,500,12,-70.0443626454,44.2314064352
674,Kennebec,2024-10-17,JUG STREAM,Monmouth,BROOK TROUT,75,12,44.6939,-69.3815
675,Kennebec,2024-10-17,SAND P (TACOMA LKS),Monmouth,BROOK TROUT,300,12,-69.9697590009,44.1809485919
676,Kennebec,2024-10-17,WOODBURY P,Litchfield,BROOK TROUT,300,12,-69.951820264,44.1988217135
677,Kennebec,2024-10-18,ECHO L (CROTCHED P),Fayette,SPLAKE,200,13,44.6939,-69.3815
678,Kennebec,2024-10-18,MINNEHONK L,Mount Vernon,SPLAKE,200,13,-69.9892155244,44.4956000503
679,Kennebec,2024-10-18,SAM ASSOCIATION P (LOWER SMALL),Augusta,BROOK TROUT,150,8,44.6939,-69.3815
680,Kennebec,2024-10-18,SAM ASSOCIATION P (LOWER SMALL),Augusta,BROOK TROUT,50,13,44.6939,-69.3815
681,Kennebec,2024-10-18,SAM ASSOCIATION P (UPPER BIG),Augusta,BROOK TROUT,100,8,44.6939,-69.3815
682,Kennebec,2024-10-18,SAM ASSOCIATION P (UPPER BIG),Augusta,BROOK TROUT,100,13,44.6939,-69.3815
683,Kennebec,2024-10-21,FAIRBANKS P,Manchester,BROWN TROUT,50,12,-69.8302213184,44.389617745
684,Kennebec,2024-10-21,FLYING P,Vienna,BROWN TROUT,150,12,-69.9926443564,44.5214883714
685,Kennebec,2024-10-21,GREAT P,Belgrade,BROWN TROUT,500,12,-69.8409405449,44.5332962772
686,Kennebec,2024-10-21,SILVER L,Sidney,BROWN TROUT,25,12,-69.8245517647,44.3936340887
687,Kennebec,2024-10-22,JAMIES (JIMMIE) P,Manchester,SPLAKE,100,13,-69.8579593621,44.2806746329
688,Kennebec,2024-10-22,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,400,14,-69.8579593621,44.2806746329
689,Kennebec,2024-10-23,FLYING P,Vienna,BROOK TROUT,350,12,-69.9926443564,44.5214883714
690,Kennebec,2024-10-23,GREAT P,Belgrade,BROWN TROUT,3000,12,-69.8409405449,44.5332962772
691,Kennebec,2024-10-24,COBBOSSEECONTEE L,Manchester,BROWN TROUT,900,12,-69.8858400182,44.3284736244
692,Kennebec,2024-10-25,CHINA L,China,BROOK TROUT,200,13,-69.5473149655,44.4302543059
693,Kennebec,2024-10-25,TOGUS P,Augusta,BROOK TROUT,550,13,-69.6581192043,44.3244522409
694,Kennebec,2024-10-27,SAVADE P,Windsor,BROOK TROUT,300,13,-69.5350600761,44.31869003
695,Kennebec,2024-10-27,SPECTACLE P,Vassalboro,BROWN TROUT,150,12,-69.6725143191,44.3725902886
696,Kennebec,2024-10-27,THREEMILE P,China,BROOK TROUT,300,13,-69.6045601018,44.366698339
697,Kennebec,2024-10-28,FLYING P,Vienna,L.L. SALMON,100,12,-69.9926443564,44.5214883714
698,Kennebec,2024-10-28,PARKER P,Mount Vernon,L.L. SALMON,300,12,-70.0314957417,44.494227669
699,Kennebec,2024-10-29,SALMON L (ELLIS P),Belgrade,BROWN TROUT,400,12,44.6939,-69.3815
700,Kennebec,2024-10-29,SALMON L (ELLIS P),Belgrade,BROOK TROUT,500,13,44.6939,-69.3815
701,Kennebec,2024-11-01,MARANACOOK L,Winthrop,BROWN TROUT,200,12,-69.9503468634,44.341146209
702,Kennebec,2024-11-01,MARANACOOK L,Winthrop,BROOK TROUT,400,13,-69.9503468634,44.341146209
703,Kennebec,2024-11-01,MESSALONSKEE L,Sidney,SPLAKE,1000,13,-69.7891694864,44.4791828118
704,Kennebec,2024-11-05,FAIRBANKS P,Manchester,BROOK TROUT,50,13,-69.8302213184,44.389617745
705,Kennebec,2024-11-05,MCGRATH P,Oakland,BROOK TROUT,400,13,-69.7661272315,44.5556962471
706,Kennebec,2024-11-06,ECHO L (CROTCHED P),Fayette,BROOK TROUT,250,7,44.6939,-69.3815
707,Kennebec,2024-11-06,FLYING P,Vienna,BROOK TROUT,200,13,-69.9926443564,44.5214883714
708,Kennebec,2024-11-06,MINNEHONK L,Mount Vernon,BROOK TROUT,250,7,-69.9892155244,44.4956000503
709,Kennebec,2024-11-06,MINNEHONK L,Mount Vernon,BROOK TROUT,200,13,-69.9892155244,44.4956000503
710,Kennebec,2024-11-07,LONG P,Rome,RAINBOW TROUT,4400,14,44.6939,-69.3815
711,Kennebec,2024-11-07,MESSALONSKEE L,Oakland,BROWN TROUT,500,12,-69.7891694864,44.4791828118
712,Kennebec,2024-11-07,SAVADE P,Windsor,BROOK TROUT,100,13,-69.5350600761,44.31869003
713,Kennebec,2024-11-11,NARROWS P (LOWER),Winthrop,BROOK TROUT,200,13,-69.9522398587,44.2904635045
714,Kennebec,2024-11-11,NARROWS P (UPPER),Winthrop,BROOK TROUT,400,13,-69.9446934523,44.3061354435
715,Kennebec,2024-11-19,COCHNEWAGON P,Monmouth,BROOK TROUT,40,17,-70.0443626454,44.2314064352
716,Kennebec,2024-11-19,MINNEHONK L,Mount Vernon,BROOK TROUT,40,17,-69.9892155244,44.4956000503
717,Kennebec,2024-11-19,SAVADE P,Windsor,BROOK TROUT,30,17,-69.5350600761,44.31869003
718,Kennebec,2024-11-25,MESSALONSKEE STREAM,Oakland,BROOK TROUT,1000,8,44.6939,-69.3815
719,Kennebec,2024-11-26,COCHNEWAGON P,Monmouth,BROOK TROUT,300,14,-70.0443626454,44.2314064352
720,Kennebec,2024-11-26,MESSALONSKEE L,Oakland,SPLAKE,200,13,-69.7891694864,44.4791828118
721,Kennebec,2024-11-26,MINNEHONK L,Mount Vernon,SPLAKE,125,13,-69.9892155244,44.4956000503
722,Kennebec,2024-11-26,MINNEHONK L,Mount Vernon,BROOK TROUT,100,14,-69.9892155244,44.4956000503
723,Knox,2024-04-17,SAINT GEORGE R,Appleton,BROWN TROUT,150,14,-69.2156971413,43.9719047875
724,Knox,2024-04-17,SAINT GEORGE R,Appleton,BROOK TROUT,150,15,-69.2156971413,43.9719047875
725,Knox,2024-04-17,SAINT GEORGE R,Union,BROWN TROUT,150,14,-69.1779067193,43.9836715235
726,Knox,2024-04-17,SAINT GEORGE R,Union,BROOK TROUT,150,15,-69.1779067193,43.9836715235
727,Knox,2024-04-19,ALFORD L,Hope,BROOK TROUT,200,10,-69.2150038012,44.2370521122
728,Knox,2024-04-19,CHICKAWAUKIE P,Rockland,BROOK TROUT,250,10,-69.1137028273,44.1404082058
729,Knox,2024-04-28,BOOTH QUARRY P,Vinalhaven,BROOK TROUT,125,10,-68.805552238,44.052514878
730,Knox,2024-04-28,LAWSON QUARRY P,Vinalhaven,BROOK TROUT,125,10,-68.836329113,44.0568129617
731,Knox,2024-04-30,GOOSE R,Camden,BROOK TROUT,200,10,44.6939,-69.3815
